ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7895329	1	7.21e-01	-0.357697	-5.990051	-0.0181831		
8108472	1	7.21e-01	0.357689	-5.990053	0.0063502	PURA	purine rich element binding protein A
7999468	1	7.21e-01	-0.357684	-5.990055	-0.0207986	LITAF	lipopolysaccharide induced TNF factor
7892944	1	7.21e-01	-0.35767	-5.99006	-0.0176016		
8130962	1	7.21e-01	-0.357649	-5.990067	-0.007538	PDCD2	programmed cell death 2
7892538	1	7.22e-01	-0.357559	-5.990098	-0.0333436		
8148198	1	7.22e-01	-0.357456	-5.990133	-0.0138206	WDYHV1	WDYHV motif containing 1
7936826	1	7.22e-01	-0.357403	-5.990151	-0.0125943	IKZF5	IKAROS family zinc finger 5
8092392	1	7.22e-01	-0.357312	-5.990182	-0.0121422	KLHL6	kelch like family member 6
8051322	1	7.22e-01	-0.357297	-5.990187	-0.0120369	XDH	xanthine dehydrogenase
8151413	1	7.22e-01	-0.357277	-5.990194	-0.0094753	TCEB1	transcription elongation factor B subunit 1
7906777	1	7.22e-01	0.357204	-5.990219	0.0209316	FCGR2B	Fc fragment of IgG receptor IIb
7990898	1	7.22e-01	-0.357127	-5.990245	-0.0122779	RPL9P11///RPL9	ribosomal protein L9 pseudogene 11///ribosomal protein L9
8090030	1	7.22e-01	-0.356983	-5.990294	-0.0127976	HSPBAP1	HSPB1 associated protein 1
8026971	1	7.22e-01	-0.356959	-5.990303	-0.0233235	IFI30	IFI30, lysosomal thiol reductase
7972062	1	7.22e-01	-0.356948	-5.990306	-0.0080234	FBXL3	F-box and leucine rich repeat protein 3
7960544	1	7.22e-01	-0.356942	-5.990308	-0.0228496	VAMP1	vesicle associated membrane protein 1
8017850	1	7.22e-01	-0.356863	-5.990335	-0.0153724	WIPI1	WD repeat domain, phosphoinositide interacting 1
8088192	1	7.22e-01	0.356835	-5.990345	0.0144229	ERC2	ELKS/RAB6-interacting/CAST family member 2
8077036	1	7.22e-01	0.356821	-5.99035	0.0070438	DENND6B	DENN domain containing 6B
8026494	1	7.22e-01	-0.356805	-5.990355	-0.0128158	OR10H4	olfactory receptor family 10 subfamily H member 4
8059783	1	7.22e-01	0.356703	-5.99039	0.0098655	NGEF	neuronal guanine nucleotide exchange factor
7895992	1	7.22e-01	-0.356543	-5.990444	-0.0268505		
7900957	1	7.22e-01	-0.356533	-5.990448	-0.0115295	KLF17	Kruppel like factor 17
8008706	1	7.22e-01	0.356482	-5.990465	0.0103821	DYNLL2	dynein light chain LC8-type 2
7990029	1	7.22e-01	0.356472	-5.990468	0.0148431		
7896113	1	7.22e-01	-0.356467	-5.99047	-0.0288382		
8051547	1	7.22e-01	0.356467	-5.99047	0.0158785	PRKD3	protein kinase D3
7895108	1	7.22e-01	0.356408	-5.99049	0.023204		
8165258	1	7.22e-01	0.356377	-5.990501	0.0112451	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2
7896455	1	7.22e-01	0.356331	-5.990516	0.0126509		
7973034	1	7.22e-01	0.356305	-5.990525	0.0110354	OR11H4	olfactory receptor family 11 subfamily H member 4
8045277	1	7.22e-01	0.356291	-5.99053	0.0098532		
7894540	1	7.22e-01	0.356286	-5.990532	0.0089988		
8050238	1	7.22e-01	-0.356269	-5.990538	-0.0145068		
7894847	1	7.22e-01	-0.356256	-5.990542	-0.0305358		
7895434	1	7.23e-01	-0.356157	-5.990576	-0.0206956		
7896373	1	7.23e-01	-0.356026	-5.99062	-0.0447631		
7987928	1	7.23e-01	0.35593	-5.990653	0.0092229	CDAN1	codanin 1
7901247	1	7.23e-01	-0.355905	-5.990661	-0.0110449	DMBX1	diencephalon/mesencephalon homeobox 1
8067860	1	7.23e-01	-0.3559	-5.990663	-0.0169401		
8156319	1	7.23e-01	0.355828	-5.990687	0.0133157	OR7E37P///MGC72080///OR7E5P///DAPL1///OR7E24///OR7E47P///OR7E12P///OR7E14P	olfactory receptor family 7 subfamily E member 37 pseudogene///MGC72080 pseudogene///olfactory receptor family 7 subfamily E member 5 pseudogene///death associated protein like 1///olfactory receptor family 7 subfamily E member 24///olfactory receptor family 7 subfamily E member 47 pseudogene///olfactory receptor family 7 subfamily E member 12 pseudogene///olfactory receptor family 7 subfamily E member 14 pseudogene
7989849	1	7.23e-01	0.355707	-5.990729	0.0079526	DENND4A	DENN domain containing 4A
7973444	1	7.23e-01	-0.355683	-5.990737	-0.0124907		
8025612	1	7.23e-01	0.355491	-5.990802	0.0145866	ICAM4	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)
8053313	1	7.23e-01	-0.355467	-5.99081	-0.0131029		
7979129	1	7.23e-01	-0.355456	-5.990814	-0.0160876		
7892772	1	7.23e-01	0.355429	-5.990823	0.0270244		
8041961	1	7.23e-01	-0.355419	-5.990826	-0.0134501	CHAC2	ChaC cation transport regulator homolog 2
8085120	1	7.23e-01	0.355391	-5.990836	0.0143703		
7894712	1	7.23e-01	-0.355377	-5.990841	-0.0159329		
7893724	1	7.23e-01	0.355375	-5.990841	0.0209624		
8144625	1	7.23e-01	0.355258	-5.990881	0.0118004	BLK	BLK proto-oncogene, Src family tyrosine kinase
8093130	1	7.23e-01	0.355166	-5.990912	0.0105476	RNF168	ring finger protein 168
8123467	1	7.23e-01	-0.35516	-5.990914	-0.0150119	ERMARD	ER membrane associated RNA degradation
8034565	1	7.23e-01	-0.355132	-5.990924	-0.0097929	DNASE2	deoxyribonuclease 2, lysosomal
7948656	1	7.23e-01	0.355067	-5.990946	0.0167564	FTH1	ferritin heavy chain 1
7893046	1	7.24e-01	-0.354782	-5.991042	-0.0408301		
8025470	1	7.24e-01	0.354771	-5.991046	0.0198706	OR7D2	olfactory receptor family 7 subfamily D member 2
8050113	1	7.24e-01	0.354771	-5.991046	0.0112152	LOC100129581	uncharacterized LOC100129581
7901293	1	7.24e-01	0.354681	-5.991077	0.0166668	CYP4A22	cytochrome P450 family 4 subfamily A member 22
7977476	1	7.24e-01	-0.354675	-5.991079	-0.0141153	OR4K14	olfactory receptor family 4 subfamily K member 14
8019559	1	7.24e-01	0.354638	-5.991091	0.0110108	B3GNTL1	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1
8062284	1	7.24e-01	-0.354536	-5.991126	-0.0240541		
7992917	1	7.24e-01	0.354468	-5.991149	0.0110449	CLUAP1	clusterin associated protein 1
8153346	1	7.24e-01	0.354431	-5.991161	0.0105172	LYNX1	Ly6/neurotoxin 1
8052934	1	7.24e-01	-0.354282	-5.991212	-0.0105986	MCEE	methylmalonyl-CoA epimerase
7982597	1	7.24e-01	-0.354268	-5.991216	-0.0504845	THBS1	thrombospondin 1
7971642	1	7.24e-01	0.354252	-5.991222	0.0201244		
8168373	1	7.24e-01	0.354165	-5.991251	0.0106521		
8055486	1	7.24e-01	0.354153	-5.991255	0.0331886		
8069766	1	7.24e-01	0.354092	-5.991276	0.0112524		
8031906	1	7.24e-01	0.354078	-5.991281	0.0126482		
8084739	1	7.24e-01	-0.354015	-5.991302	-0.0150316	FLJ42393	uncharacterized LOC401105
7945896	1	7.24e-01	0.353988	-5.991311	0.0134183	CHRNA10	cholinergic receptor nicotinic alpha 10 subunit
7918891	1	7.24e-01	-0.35391	-5.991337	-0.0209995	NHLH2	nescient helix-loop-helix 2
8161362	1	7.24e-01	-0.353811	-5.991371	-0.0201358	LOC102724238///LOC100126582///FGF7P3///LOC403323///FGF7P6///FGF7	uncharacterized LOC102724238///uncharacterized LOC100126582///fibroblast growth factor 7 pseudogene 3///uncharacterized LOC403323///fibroblast growth factor 7 pseudogene 6///fibroblast growth factor 7
7893902	1	7.24e-01	0.353728	-5.991399	0.0279786		
8021966	1	7.24e-01	0.353703	-5.991407	0.0213717	ENOSF1	enolase superfamily member 1
7942717	1	7.24e-01	-0.353594	-5.991444	-0.0090002	MYO7A	myosin VIIA
7934318	1	7.25e-01	0.353527	-5.991467	0.0154353		
8099233	1	7.25e-01	0.353479	-5.991483	0.0096369	LOC100133131	uncharacterized LOC100133131
7952805	1	7.25e-01	-0.353462	-5.991489	-0.0168476	MIR4697HG	MIR4697 host gene
7965979	1	7.25e-01	0.353352	-5.991526	0.0148117	ALDH1L2	aldehyde dehydrogenase 1 family member L2
7928060	1	7.25e-01	0.35327	-5.991553	0.0375247		
7936280	1	7.25e-01	0.353128	-5.991601	0.0115586		
8084284	1	7.25e-01	-0.352993	-5.991647	-0.0143034	HTR3E	5-hydroxytryptamine receptor 3E
7943734	1	7.25e-01	0.35283	-5.991702	0.0140282		
8180208	1	7.25e-01	0.352814	-5.991707	0.0172314		
8124166	1	7.25e-01	-0.352789	-5.991716	-0.0212599	MBOAT1	membrane bound O-acyltransferase domain containing 1
7998585	1	7.25e-01	-0.352703	-5.991745	-0.0086121	MRPS34	mitochondrial ribosomal protein S34
7939867	1	7.25e-01	0.352525	-5.991805	0.0120348	OR4X2	olfactory receptor family 4 subfamily X member 2 (gene/pseudogene)
8025124	1	7.25e-01	0.352502	-5.991812	0.0188401	LOC100034248///FLJ25758	uncharacterized LOC100034248///microtubule affinity regulating kinase 1 pseudogene
8015312	1	7.25e-01	0.352475	-5.991821	0.0101342	KRT36	keratin 36
7930777	1	7.25e-01	0.352435	-5.991835	0.0120848	PNLIP///COL1A2	pancreatic lipase///collagen type I alpha 2 chain
8139697	1	7.25e-01	-0.352396	-5.991848	-0.0129272		
7913185	1	7.25e-01	0.352371	-5.991856	0.0122516		
7895735	1	7.25e-01	0.352268	-5.991891	0.0225192		
7975238	1	7.25e-01	-0.352242	-5.9919	-0.0192579	PLEKHH1	pleckstrin homology, MyTH4 and FERM domain containing H1
7942300	1	7.25e-01	-0.352232	-5.991903	-0.0101007	IL18BP	interleukin 18 binding protein
7896128	1	7.26e-01	0.352091	-5.99195	0.016195		
7895678	1	7.26e-01	0.352051	-5.991964	0.0396538		
8032761	1	7.26e-01	0.351908	-5.992012	0.0088994	MAP2K2	mitogen-activated protein kinase kinase 2
7940173	1	7.26e-01	-0.351865	-5.992026	-0.0139542	OR5A1	olfactory receptor family 5 subfamily A member 1
8045800	1	7.26e-01	0.351856	-5.992029	0.0155715		
7896626	1	7.26e-01	0.35185	-5.992031	0.0399079		
7996675	1	7.26e-01	-0.351844	-5.992034	-0.0104578	THAP11	THAP domain containing 11
7898431	1	7.26e-01	0.351797	-5.992049	0.0119179	PADI3	peptidyl arginine deiminase 3
7961622	1	7.26e-01	0.351596	-5.992117	0.0139691		
7912547	1	7.26e-01	0.351578	-5.992123	0.0123951	LOC101930169///PRAMEF15///PRAMEF6///PRAMEF11///PRAMEF4///PRAMEF9///PRAMEF5	putative PRAME family member 26///PRAME family member 15///PRAME family member 6///PRAME family member 11///PRAME family member 4///PRAME family member 9///PRAME family member 5
7899562	1	7.26e-01	0.351532	-5.992138	0.015009	PTPRU	protein tyrosine phosphatase, receptor type U
7999560	1	7.26e-01	0.3515	-5.992149	0.013476		
7932614	1	7.26e-01	-0.351479	-5.992156	-0.0167799		
8053388	1	7.26e-01	-0.351405	-5.992181	-0.0078679	TGOLN2	trans-golgi network protein 2
7959946	1	7.26e-01	0.351345	-5.992201	0.0127455	MMP17	matrix metallopeptidase 17
8015635	1	7.26e-01	0.351327	-5.992207	0.01362	PTRF	polymerase I and transcript release factor
7937391	1	7.26e-01	-0.351236	-5.992238	-0.008759	LRRC56	leucine rich repeat containing 56
7905256	1	7.26e-01	-0.351186	-5.992254	-0.0143527		
7915590	1	7.26e-01	0.351184	-5.992255	0.0124228	RNU5F-1	RNA, U5F small nuclear 1
7914496	1	7.26e-01	0.351153	-5.992265	0.0156953		
8180204	1	7.26e-01	-0.351118	-5.992277	-0.0133799		
8068543	1	7.26e-01	0.351107	-5.992281	0.0127446	DSCR9	Down syndrome critical region 9 (non-protein coding)
7958051	1	7.27e-01	0.350878	-5.992358	0.0166915	ASCL1	achaete-scute family bHLH transcription factor 1
8016646	1	7.27e-01	0.350829	-5.992374	0.0160548	COL1A1	collagen type I alpha 1 chain
7892597	1	7.27e-01	0.350761	-5.992397	0.0264153		
7967420	1	7.27e-01	0.350627	-5.992442	0.0125606	SBNO1	strawberry notch homolog 1
8117727	1	7.27e-01	-0.350612	-5.992447	-0.0133287	OR10C1	olfactory receptor family 10 subfamily C member 1 (gene/pseudogene)
8099524	1	7.27e-01	-0.350545	-5.992469	-0.0147966	LDB2	LIM domain binding 2
8074892	1	7.27e-01	-0.350512	-5.99248	-0.0143618	ZDHHC8P1	zinc finger DHHC-type containing 8 pseudogene 1
8006940	1	7.27e-01	0.350497	-5.992485	0.0102277	GRB7	growth factor receptor bound protein 7
8015070	1	7.27e-01	-0.350451	-5.9925	-0.0112255	KRT25	keratin 25
7899528	1	7.27e-01	0.3504	-5.992518	0.0120517	OPRD1	opioid receptor delta 1
8069808	1	7.27e-01	0.350396	-5.992519	0.0146332	KRTAP27-1	keratin associated protein 27-1
8062964	1	7.27e-01	-0.350394	-5.99252	-0.0088567	SYS1-DBNDD2///SYS1	SYS1-DBNDD2 readthrough (NMD candidate)///Sys1 golgi trafficking protein
8144621	1	7.27e-01	-0.350362	-5.99253	-0.014587	FAM167A-AS1	FAM167A antisense RNA 1
8029918	1	7.27e-01	0.350347	-5.992535	0.0117521	DHX34	DEAH-box helicase 34
8138958	1	7.27e-01	0.350337	-5.992539	0.0096573	NPSR1-AS1	NPSR1 antisense RNA 1
8021342	1	7.27e-01	0.350326	-5.992543	0.0128853		
7893595	1	7.27e-01	-0.350202	-5.992584	-0.0468522		
8115022	1	7.27e-01	0.350187	-5.992589	0.0074782	CSNK1A1	casein kinase 1 alpha 1
7894658	1	7.27e-01	-0.350171	-5.992594	-0.0262856		
7975222	1	7.27e-01	0.350145	-5.992603	0.0141158		
8017825	1	7.27e-01	0.350078	-5.992625	0.019331		
8043597	1	7.27e-01	-0.350053	-5.992634	-0.0102444	ITPRIPL1	inositol 1,4,5-trisphosphate receptor interacting protein-like 1
8171006	1	7.27e-01	-0.350053	-5.992634	-0.0123449	BRCC3	BRCA1/BRCA2-containing complex subunit 3
8050548	1	7.27e-01	0.349933	-5.992674	0.0116906	LAPTM4A	lysosomal protein transmembrane 4 alpha
7895245	1	7.27e-01	-0.349906	-5.992683	-0.0448851		
8164252	1	7.27e-01	0.349882	-5.992691	0.0101326	SH2D3C	SH2 domain containing 3C
8016739	1	7.27e-01	0.349791	-5.992721	0.0167578	TOB1	transducer of ERBB2, 1
8058658	1	7.27e-01	-0.349748	-5.992736	-0.0165326		
7934295	1	7.27e-01	-0.349727	-5.992743	-0.0146555		
8033740	1	7.27e-01	-0.34968	-5.992758	-0.0130576	OR7D4	olfactory receptor family 7 subfamily D member 4
7999423	1	7.27e-01	-0.349633	-5.992774	-0.0131762	SOCS1	suppressor of cytokine signaling 1
7986323	1	7.27e-01	-0.349628	-5.992776	-0.0109878	LOC440311///GLTSCR2	glioma tumor suppressor candidate region gene 2 pseudogene///glioma tumor suppressor candidate region gene 2
7895017	1	7.28e-01	-0.349412	-5.992848	-0.0086419		
7963817	1	7.28e-01	0.349343	-5.992871	0.0166869	GTSF1	gametocyte specific factor 1
8088485	1	7.28e-01	-0.349111	-5.992948	-0.0112315	FEZF2	FEZ family zinc finger 2
8032996	1	7.28e-01	-0.349103	-5.992951	-0.0097432	C19orf70	chromosome 19 open reading frame 70
8165345	1	7.28e-01	-0.349053	-5.992968	-0.0172878	ABCA2	ATP binding cassette subfamily A member 2
7963739	1	7.28e-01	0.349023	-5.992977	0.0145218		
7895357	1	7.28e-01	-0.349003	-5.992984	-0.0170948		
8052380	1	7.28e-01	0.348964	-5.992997	0.0124734		
8126402	1	7.28e-01	0.34896	-5.992998	0.0166798	TRERF1	transcriptional regulating factor 1
7894674	1	7.28e-01	-0.348874	-5.993027	-0.0146039		
8059878	1	7.28e-01	-0.348814	-5.993047	-0.0210642	IQCA1	IQ motif containing with AAA domain 1
8004385	1	7.28e-01	0.348808	-5.993049	0.0100958	NLGN2	neuroligin 2
8097813	1	7.28e-01	-0.348719	-5.993079	-0.015321	ARFIP1	ADP ribosylation factor interacting protein 1
8133314	1	7.28e-01	-0.348716	-5.99308	-0.0121796	NCF1C///NCF1B///NCF1	neutrophil cytosolic factor 1C pseudogene///neutrophil cytosolic factor 1B pseudogene///neutrophil cytosolic factor 1
8054945	1	7.28e-01	0.348453	-5.993167	0.0121832	BIN1	bridging integrator 1
8170208	1	7.28e-01	0.348431	-5.993175	0.0169825		
8069933	1	7.28e-01	0.348382	-5.993191	0.0144336	MIS18A	MIS18 kinetochore protein A
7893565	1	7.28e-01	0.348371	-5.993195	0.033784		
8166511	1	7.28e-01	-0.348335	-5.993206	-0.012582	PDK3	pyruvate dehydrogenase kinase 3
8000425	1	7.28e-01	0.348271	-5.993228	0.0085156	GTF3C1	general transcription factor IIIC subunit 1
7946693	1	7.28e-01	-0.348239	-5.993238	-0.0124379		
7899348	1	7.29e-01	0.348209	-5.993249	0.0109577		
7893934	1	7.29e-01	0.348181	-5.993258	0.0235705		
7925701	1	7.29e-01	-0.348168	-5.993262	-0.0136501		
8044773	1	7.29e-01	0.348021	-5.993311	0.0134956	MARCO	macrophage receptor with collagenous structure
8180298	1	7.29e-01	0.348006	-5.993316	0.0116865	TCEB1	transcription elongation factor B subunit 1
8151401	1	7.29e-01	0.347984	-5.993323	0.0101948	UBE2W	ubiquitin conjugating enzyme E2 W (putative)
7937813	1	7.29e-01	0.347902	-5.99335	0.0087972	TSSC4	tumor suppressing subtransferable candidate 4
7895740	1	7.29e-01	0.347853	-5.993367	0.0198351		
8074212	1	7.29e-01	-0.347801	-5.993384	-0.0115469	GAB4	GRB2 associated binding protein family member 4
8139879	1	7.29e-01	0.34773	-5.993407	0.013223		
8133326	1	7.29e-01	0.347729	-5.993408	0.0160363	POM121C///POM121	POM121 transmembrane nucleoporin C///POM121 transmembrane nucleoporin
7931561	1	7.29e-01	0.3477	-5.993418	0.0120622	ZNF511-PRAP1///ZNF511	ZNF511-PRAP1 readthrough///zinc finger protein 511
7893354	1	7.29e-01	-0.347648	-5.993435	-0.0146762		
8011640	1	7.29e-01	-0.347153	-5.993599	-0.0079449	MYBBP1A	MYB binding protein 1a
8045159	1	7.29e-01	-0.347104	-5.993615	-0.0116528		
8173245	1	7.29e-01	-0.347104	-5.993615	-0.016235	MTMR8	myotubularin related protein 8
7942326	1	7.29e-01	-0.347012	-5.993646	-0.0174361		
8151240	1	7.29e-01	-0.346984	-5.993655	-0.0124571	PRDM14	PR/SET domain 14
8119109	1	7.29e-01	-0.346928	-5.993674	-0.0090302	C6orf89	chromosome 6 open reading frame 89
7896052	1	7.30e-01	-0.346821	-5.993709	-0.0358427		
8041519	1	7.30e-01	0.346798	-5.993717	0.0180636	RMDN2	regulator of microtubule dynamics 2
7895934	1	7.30e-01	0.346788	-5.99372	0.0177629		
8049969	1	7.30e-01	-0.34677	-5.993726	-0.0141744	SH3YL1	SH3 and SYLF domain containing 1
8004948	1	7.30e-01	-0.346742	-5.993735	-0.0216377	SHISA6	shisa family member 6
7981601	1	7.30e-01	0.346726	-5.993741	0.0079099	IGHM///IGHG1///IGHD///IGHA2///IGHA1///IGHA2///IGHA1///IGH	immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus
8142971	1	7.30e-01	0.34667	-5.993759	0.0086219	KLF14	Kruppel like factor 14
7928062	1	7.30e-01	0.346646	-5.993767	0.0142787		
7908940	1	7.30e-01	0.346576	-5.99379	0.0226447	ATP2B4	ATPase plasma membrane Ca2+ transporting 4
8074223	1	7.30e-01	-0.346477	-5.993823	-0.0096569	CECR6	cat eye syndrome chromosome region, candidate 6
8174543	1	7.30e-01	0.346357	-5.993863	0.0123911	DCX	doublecortin
7992396	1	7.30e-01	-0.346347	-5.993866	-0.015932	FAHD1	fumarylacetoacetate hydrolase domain containing 1
8135497	1	7.30e-01	-0.346335	-5.99387	-0.0132434	ZNF277	zinc finger protein 277
8049375	1	7.30e-01	0.346325	-5.993873	0.0094934	MROH2A	maestro heat like repeat family member 2A
7895039	1	7.30e-01	0.346174	-5.993923	0.0158997		
7893428	1	7.30e-01	0.346166	-5.993926	0.0148709		
8021984	1	7.30e-01	0.346107	-5.993945	0.0171618	YES1	YES proto-oncogene 1, Src family tyrosine kinase
8022342	1	7.30e-01	-0.346025	-5.993972	-0.0078136	AFG3L2	AFG3 like matrix AAA peptidase subunit 2
7978376	1	7.30e-01	-0.34601	-5.993977	-0.0134209	STXBP6	syntaxin binding protein 6
8033054	1	7.30e-01	0.346003	-5.993979	0.020219	FUT3	fucosyltransferase 3 (Lewis blood group)
7900095	1	7.30e-01	-0.34598	-5.993987	-0.0093921	MAP7D1	MAP7 domain containing 1
8152924	1	7.30e-01	0.345953	-5.993996	0.0110065	OC90	otoconin 90
8096081	1	7.30e-01	-0.345953	-5.993996	-0.0106839	ENOPH1	enolase-phosphatase 1
8118293	1	7.30e-01	0.34592	-5.994007	0.0112875	MSH5-SAPCD1///MSH5	MSH5-SAPCD1 readthrough (NMD candidate)///mutS homolog 5
8121672	1	7.30e-01	-0.345734	-5.994068	-0.0110753	VGLL2	vestigial like family member 2
7998249	1	7.30e-01	-0.345578	-5.99412	-0.0139606		
7922121	1	7.30e-01	-0.345577	-5.99412	-0.0128936	ANKRD36BP1	ankyrin repeat domain 36B pseudogene 1
7982745	1	7.31e-01	-0.345522	-5.994138	-0.0116721	CHST14	carbohydrate sulfotransferase 14
7937913	1	7.31e-01	-0.345515	-5.994141	-0.0118679		
7896586	1	7.31e-01	-0.345474	-5.994154	-0.0123747		
8019273	1	7.31e-01	-0.34543	-5.994169	-0.0106449	ALYREF	Aly/REF export factor
7950864	1	7.31e-01	-0.345428	-5.994169	-0.0118903	ME3	malic enzyme 3
8177130	1	7.31e-01	-0.345412	-5.994175	-0.0289414	SLC9B1	solute carrier family 9 member B1
7893927	1	7.31e-01	-0.345343	-5.994198	-0.040014		
8159838	1	7.31e-01	0.345286	-5.994216	0.0138477	C9orf66	chromosome 9 open reading frame 66
8064978	1	7.31e-01	-0.345238	-5.994232	-0.0177173	JAG1	jagged 1
7894000	1	7.31e-01	0.345229	-5.994235	0.010895		
8149086	1	7.31e-01	0.345205	-5.994243	0.012605	XKR5	XK related 5
7892686	1	7.31e-01	-0.345121	-5.994271	-0.0122413		
7985310	1	7.31e-01	-0.345117	-5.994272	-0.0078684	ABHD17C	abhydrolase domain containing 17C
8056825	1	7.31e-01	0.345036	-5.994299	0.011684		
8098705	1	7.31e-01	-0.345036	-5.994299	-0.0112201	MTRF1L	mitochondrial translational release factor 1 like
7910138	1	7.31e-01	0.344998	-5.994311	0.0141295		
8112174	1	7.31e-01	0.344922	-5.994336	0.0115138		
8050253	1	7.31e-01	-0.344903	-5.994342	-0.0136348	SNORA80B	small nucleolar RNA, H/ACA box 80B
8080685	1	7.31e-01	-0.344853	-5.994359	-0.0088959	SLMAP	sarcolemma associated protein
7955110	1	7.31e-01	0.344835	-5.994365	0.0194659	DKFZP779L1853	uncharacterized LOC643162
8019177	1	7.31e-01	0.344681	-5.994415	0.0141519	TMEM105	transmembrane protein 105
8180253	1	7.31e-01	-0.344607	-5.99444	-0.0158048		
7955974	1	7.31e-01	-0.344588	-5.994446	-0.0116511	NEUROD4	neuronal differentiation 4
7906988	1	7.31e-01	-0.344588	-5.994446	-0.0112065	LOC440700	carbonic anhydrase 14 pseudogene
7892626	1	7.31e-01	-0.344483	-5.994481	-0.0313465		
7944365	1	7.31e-01	-0.344442	-5.994494	-0.011797	CCDC84	coiled-coil domain containing 84
8062658	1	7.31e-01	0.344275	-5.994549	0.0099193	LPIN3	lipin 3
8004784	1	7.31e-01	0.344261	-5.994554	0.0103781	ALOX15B	arachidonate 15-lipoxygenase, type B
7941709	1	7.31e-01	0.344261	-5.994554	0.0091858	RBM14-RBM4///RBM4	RBM14-RBM4 readthrough///RNA binding motif protein 4
8154124	1	7.32e-01	-0.344123	-5.994599	-0.0130653	KCNV2	potassium voltage-gated channel modifier subfamily V member 2
7893946	1	7.32e-01	-0.344123	-5.994599	-0.0140289		
7919778	1	7.32e-01	0.34388	-5.994679	0.0234305		
8109926	1	7.32e-01	0.34383	-5.994695	0.0114392	GABRP	gamma-aminobutyric acid type A receptor pi subunit
7977474	1	7.32e-01	0.343798	-5.994706	0.0117721		
7965812	1	7.32e-01	-0.343668	-5.994748	-0.0089812	GNPTAB	N-acetylglucosamine-1-phosphate transferase alpha and beta subunits
7927367	1	7.32e-01	-0.343511	-5.9948	-0.0086953	ANXA8L1///ANXA8	annexin A8-like 1///annexin A8
8175593	1	7.32e-01	0.343485	-5.994809	0.0076736	IDS	iduronate 2-sulfatase
8108134	1	7.32e-01	-0.343446	-5.994821	-0.0082083	DDX46	DEAD-box helicase 46
7912004	1	7.32e-01	0.343439	-5.994824	0.0090718	GPR153	G protein-coupled receptor 153
8118963	1	7.32e-01	0.343414	-5.994832	0.0098514	FANCE	Fanconi anemia complementation group E
7943231	1	7.32e-01	0.343391	-5.994839	0.0176541	ANKRD49	ankyrin repeat domain 49
8028281	1	7.32e-01	0.34335	-5.994853	0.0118876		
8135772	1	7.32e-01	-0.343338	-5.994857	-0.0137628		
8104930	1	7.32e-01	-0.343287	-5.994873	-0.0482548	SLC1A3	solute carrier family 1 member 3
7894368	1	7.32e-01	0.343129	-5.994925	0.0347553		
7953878	1	7.32e-01	-0.343119	-5.994929	-0.0119781	CLEC2D	C-type lectin domain family 2 member D
7945999	1	7.32e-01	-0.343072	-5.994944	-0.015503	OR51F1	olfactory receptor family 51 subfamily F member 1 (gene/pseudogene)
8127776	1	7.32e-01	0.343066	-5.994946	0.0225499	LOC100131508	PRO2122
8038048	1	7.32e-01	-0.34303	-5.994958	-0.0121113	CCDC114	coiled-coil domain containing 114
7973936	1	7.32e-01	0.343016	-5.994962	0.0125565	PSMA6	proteasome subunit alpha 6
8128620	1	7.32e-01	-0.342999	-5.994968	-0.011807	BEND3	BEN domain containing 3
8123765	1	7.32e-01	-0.342983	-5.994973	-0.0139474		
8171867	1	7.33e-01	0.342864	-5.995012	0.0104668	ARX	aristaless related homeobox
8068478	1	7.33e-01	0.342847	-5.995018	0.0139659	CHAF1B	chromatin assembly factor 1 subunit B
8049959	1	7.33e-01	-0.34267	-5.995075	-0.0123935	FLJ41327	FLJ41327 protein
7933821	1	7.33e-01	-0.34248	-5.995138	-0.0146329	RHOBTB1	Rho related BTB domain containing 1
8072400	1	7.33e-01	0.342432	-5.995153	0.0160817	MORC2-AS1	MORC2 antisense RNA 1
7896728	1	7.33e-01	-0.342415	-5.995159	-0.0278133		
7905817	1	7.33e-01	-0.342362	-5.995176	-0.008225	CHRNB2	cholinergic receptor nicotinic beta 2 subunit
8013536	1	7.33e-01	-0.342282	-5.995202	-0.0116519	NOS2	nitric oxide synthase 2
8039520	1	7.33e-01	-0.3422	-5.995229	-0.0111692	SBK2	SH3 domain binding kinase family member 2
7978676	1	7.33e-01	-0.3422	-5.995229	-0.0113806	NKX2-1	NK2 homeobox 1
7977016	1	7.33e-01	0.342177	-5.995237	0.0185991		
8102608	1	7.33e-01	-0.342155	-5.995244	-0.008239	QRFPR	pyroglutamylated RFamide peptide receptor
7894211	1	7.33e-01	0.342096	-5.995263	0.0142774		
7976128	1	7.33e-01	-0.342036	-5.995283	-0.0156949	TTC8	tetratricopeptide repeat domain 8
7895673	1	7.33e-01	-0.341976	-5.995302	-0.0758713		
8158910	1	7.33e-01	0.341852	-5.995343	0.0159102		
