ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
ILMN_1654570	1.00	7.01e-01	0.384941	-6.16306	0.1398057	TEKT1	tektin 1
ILMN_1713162	1.00	7.01e-01	0.384933	-6.16306	0.062137	GSTM2	glutathione S-transferase mu 2 (muscle)
ILMN_1667222	1.00	7.01e-01	-0.384918	-6.16307	-0.0368802	MTX1	metaxin 1
ILMN_1743847	1.00	7.01e-01	0.384752	-6.16313	0.1032154	ACAP3	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3
ILMN_1815567	1.00	7.01e-01	0.384692	-6.16315	0.0197754	ETF1	eukaryotic translation termination factor 1
ILMN_1731397	1.00	7.01e-01	-0.384457	-6.16324	-0.0500612	STMN4	stathmin 4
ILMN_1791483	1.00	7.01e-01	0.3843	-6.1633	0.0579217	PDE4D	phosphodiesterase 4D
ILMN_1673880	1.00	7.02e-01	-0.384136	-6.16336	-0.1142141	EFEMP1	EGF containing fibulin like extracellular matrix protein 1
ILMN_1704529	1.00	7.02e-01	-0.384052	-6.16339	-0.0388074	PPIA	peptidylprolyl isomerase A
ILMN_1693107	1.00	7.02e-01	0.38401	-6.16341	0.0316089	MLH3	mutL homolog 3
ILMN_1733863	1.00	7.02e-01	0.383897	-6.16345	0.06156	UBALD1	UBA like domain containing 1
ILMN_1742400	1.00	7.02e-01	0.38359	-6.16356	0.0366973	CEP350	centrosomal protein 350
ILMN_1697317	1.00	7.02e-01	-0.383556	-6.16357	-0.0815769	DYNLRB2	dynein light chain roadblock-type 2
ILMN_1768101	1.00	7.02e-01	-0.383453	-6.16361	-0.0762926	HOXB6	homeobox B6
ILMN_1811536	1.00	7.02e-01	-0.383257	-6.16369	-0.0331872	SLC25A26	solute carrier family 25 member 26
ILMN_1775085	1.00	7.02e-01	-0.383167	-6.16372	-0.0298526	ZNF232	zinc finger protein 232
ILMN_1693227	1.00	7.03e-01	0.382659	-6.16391	0.0253143	ZC3H7A	zinc finger CCCH-type containing 7A
ILMN_1756787	1.00	7.03e-01	-0.382323	-6.16403	-0.0389024	CASP3	caspase 3
ILMN_1785852	1.00	7.03e-01	0.382181	-6.16408	0.0607041	NABP1	nucleic acid binding protein 1
ILMN_1730879	1.00	7.03e-01	0.381937	-6.16417	0.0237764	CBY1	chibby family member 1, beta catenin antagonist
ILMN_1766245	1.00	7.03e-01	0.381898	-6.16419	0.0316744	SUPT4H1	SPT4 homolog, DSIF elongation factor subunit
ILMN_1762932	1.00	7.03e-01	-0.381747	-6.16425	-0.0384677	CHMP2A	charged multivesicular body protein 2A
ILMN_1722742	1.00	7.03e-01	0.381719	-6.16426	0.0416091	SCLY	selenocysteine lyase
ILMN_1767015	1.00	7.04e-01	-0.380984	-6.16453	-0.0496178	BCORL1	BCL6 corepressor-like 1
ILMN_1805996	1.00	7.04e-01	-0.380951	-6.16454	-0.0245586	SIN3A	SIN3 transcription regulator family member A
ILMN_1717677	1.00	7.04e-01	0.380925	-6.16455	0.0596694	ZFHX2	zinc finger homeobox 2
ILMN_1732197	1.00	7.04e-01	0.380828	-6.16458	0.0977917	MN1	MN1 proto-oncogene, transcriptional regulator
ILMN_1676749	1.00	7.04e-01	-0.380694	-6.16463	-0.0548103	MAATS1	MYCBP associated and testis expressed 1
ILMN_1742051	1.00	7.04e-01	0.380341	-6.16476	0.0279932	ABCA3	ATP binding cassette subfamily A member 3
ILMN_1660995	1.00	7.04e-01	0.38022	-6.16481	0.0610552	AMH	anti-Mullerian hormone
ILMN_1800993	1.00	7.05e-01	0.380137	-6.16484	0.0488578	CLUAP1	clusterin associated protein 1
ILMN_1783753	1.00	7.05e-01	0.380053	-6.16487	0.0172679	TXNDC12	thioredoxin domain containing 12
ILMN_1754157	1.00	7.05e-01	-0.379998	-6.16489	-0.0498879	PHF21B	PHD finger protein 21B
ILMN_1768598	1.00	7.05e-01	0.379457	-6.16509	0.0442085	LAIR1	leukocyte associated immunoglobulin like receptor 1
ILMN_1718182	1.00	7.05e-01	0.379446	-6.16509	0.0371782	THRA	thyroid hormone receptor, alpha
ILMN_1658231	1.00	7.05e-01	-0.379237	-6.16517	-0.0384294	NACC1	nucleus accumbens associated 1
ILMN_1658577	1.00	7.06e-01	-0.378717	-6.16536	-0.0390723	HGH1	HGH1 homolog
ILMN_1760708	1.00	7.06e-01	-0.378263	-6.16553	-0.0794409	CRYBB2	crystallin beta B2
ILMN_1736816	1.00	7.06e-01	-0.3782	-6.16555	-0.0417462	SKA3	spindle and kinetochore associated complex subunit 3
ILMN_1752823	1.00	7.06e-01	-0.377922	-6.16565	-0.0378312	PHF10	PHD finger protein 10
ILMN_1744126	1.00	7.06e-01	0.377782	-6.1657	0.073047		
ILMN_1691535	1.00	7.06e-01	-0.377583	-6.16578	-0.0636419	CUL4B	cullin 4B
ILMN_1674522	1.00	7.06e-01	-0.37758	-6.16578	-0.0287514	HIGD1A	HIG1 hypoxia inducible domain family member 1A
ILMN_1761068	1.00	7.07e-01	-0.377125	-6.16595	-0.0296937		
ILMN_1769634	1.00	7.07e-01	-0.376966	-6.166	-0.0301077	STRA13	stimulated by retinoic acid 13
ILMN_1807735	1.00	7.07e-01	0.376901	-6.16603	0.0245967	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A
ILMN_1708101	1.00	7.07e-01	0.376637	-6.16612	0.0449528	LMNB2	lamin B2
ILMN_1728197	1.00	7.07e-01	-0.376287	-6.16625	-0.0636915	CLDN5	claudin 5
ILMN_1804279	1.00	7.07e-01	-0.376146	-6.1663	-0.0563088	PTPRC	protein tyrosine phosphatase, receptor type C
ILMN_1724181	1.00	7.08e-01	-0.376008	-6.16635	-0.0885233	IL15	interleukin 15
ILMN_1673037	1.00	7.08e-01	0.375834	-6.16642	0.0553574	METTL14	methyltransferase like 14
ILMN_1660332	1.00	7.08e-01	-0.375803	-6.16643	-0.066031	PLIN2	perilipin 2
ILMN_1752478	1.00	7.08e-01	-0.375733	-6.16645	-0.0810034	DHRS3	dehydrogenase/reductase 3
ILMN_1693004	1.00	7.08e-01	0.375683	-6.16647	0.0806244	SOGA1	suppressor of glucose, autophagy associated 1
ILMN_1658104	1.00	7.08e-01	0.375442	-6.16656	0.0479349	KBTBD6	kelch repeat and BTB domain containing 6
ILMN_1769918	1.00	7.08e-01	-0.37539	-6.16658	-0.0518088	APBB1	amyloid beta precursor protein binding family B member 1
ILMN_1785756	1.00	7.08e-01	-0.375292	-6.16661	-0.0307654		
ILMN_1775590	1.00	7.08e-01	0.375219	-6.16664	0.0897711		
ILMN_1788489	1.00	7.08e-01	-0.375125	-6.16667	-0.0370198	HIST1H3F	histone cluster 1, H3f
ILMN_1683960	1.00	7.08e-01	-0.374967	-6.16673	-0.044667	FOXF2	forkhead box F2
ILMN_1681437	1.00	7.09e-01	0.374514	-6.1669	0.0234838	DCXR	dicarbonyl and L-xylulose reductase
ILMN_1686645	1.00	7.09e-01	0.374503	-6.1669	0.0247845	UTP14C	UTP14, small subunit processome component homolog C (S. cerevisiae)
ILMN_1732053	1.00	7.09e-01	0.374387	-6.16694	0.0376149		
ILMN_1712803	1.00	7.09e-01	0.374302	-6.16697	0.0548613	CCNB1	cyclin B1
ILMN_1708143	1.00	7.10e-01	0.373171	-6.16738	0.0262517	FAM127A	family with sequence similarity 127 member A
ILMN_1659725	1.00	7.10e-01	0.372885	-6.16749	0.0359791	EXOSC5	exosome component 5
ILMN_1657204	1.00	7.10e-01	0.372814	-6.16751	0.020874	SAE1	SUMO1 activating enzyme subunit 1
ILMN_1763655	1.00	7.11e-01	0.371599	-6.16795	0.0307489	FAM50B	family with sequence similarity 50 member B
ILMN_1695961	1.00	7.11e-01	0.371498	-6.16799	0.0376931	CLK3	CDC like kinase 3
ILMN_1684497	1.00	7.11e-01	-0.371104	-6.16813	-0.0542139	PYROXD2	pyridine nucleotide-disulphide oxidoreductase domain 2
ILMN_1793559	1.00	7.11e-01	0.371041	-6.16815	0.0652265	CEP85L	centrosomal protein 85 like
ILMN_1712754	1.00	7.11e-01	-0.370838	-6.16822	-0.0334397		
ILMN_1771332	1.00	7.12e-01	0.37061	-6.16831	0.0367824	CEPT1	choline/ethanolamine phosphotransferase 1
ILMN_1685002	1.00	7.12e-01	0.370609	-6.16831	0.0562832	RCE1	Ras converting CAAX endopeptidase 1
ILMN_1718520	1.00	7.12e-01	0.370603	-6.16831	0.026448	RNLS	renalase, FAD dependent amine oxidase
ILMN_1679262	1.00	7.12e-01	-0.370459	-6.16836	-0.0711583	DPYSL3	dihydropyrimidinase like 3
ILMN_1688565	1.00	7.12e-01	-0.370306	-6.16842	-0.0351301	ZNF580	zinc finger protein 580
ILMN_1736054	1.00	7.12e-01	-0.36984	-6.16858	-0.0356084	SUB1	SUB1 homolog, transcriptional regulator
ILMN_1709124	1.00	7.12e-01	0.369609	-6.16867	0.0418292	ANO8	anoctamin 8
ILMN_1700138	1.00	7.12e-01	0.369545	-6.16869	0.047331	CREB1	cAMP responsive element binding protein 1
ILMN_1717639	1.00	7.12e-01	0.369537	-6.16869	0.0630238	SIK1	salt inducible kinase 1
ILMN_1727633	1.00	7.13e-01	-0.369335	-6.16876	-0.0788986	NECTIN3	nectin cell adhesion molecule 3
ILMN_1691276	1.00	7.13e-01	0.369217	-6.16881	0.0352509	CXXC1	CXXC finger protein 1
ILMN_1796712	1.00	7.13e-01	-0.368965	-6.1689	-0.0844925	S100A10	S100 calcium binding protein A10
ILMN_1663577	1.00	7.13e-01	-0.368948	-6.1689	-0.040374	S100PBP	S100P binding protein
ILMN_1778041	1.00	7.13e-01	-0.368883	-6.16893	-0.0149544	ZNF512	zinc finger protein 512
ILMN_1739840	1.00	7.13e-01	-0.368858	-6.16893	-0.0346738	LRRC8A	leucine rich repeat containing 8 family member A
ILMN_1792305	1.00	7.13e-01	0.368662	-6.16901	0.029649	ZNF318	zinc finger protein 318
ILMN_1767801	1.00	7.13e-01	0.368639	-6.16901	0.086033	SAMD10	sterile alpha motif domain containing 10
ILMN_1764500	1.00	7.13e-01	-0.368482	-6.16907	-0.0212553	BRK1	BRICK1, SCAR/WAVE actin nucleating complex subunit
ILMN_1806106	1.00	7.14e-01	-0.368062	-6.16922	-0.0223444	GNL3	G protein nucleolar 3
ILMN_1697227	1.00	7.14e-01	-0.36805	-6.16922	-0.0628107		
ILMN_1742124	1.00	7.14e-01	-0.368044	-6.16923	-0.0228743	CCSER2	coiled-coil serine rich protein 2
ILMN_1676288	1.00	7.14e-01	-0.3679	-6.16928	-0.045966	ACBD4	acyl-CoA binding domain containing 4
ILMN_1655595	1.00	7.14e-01	-0.367659	-6.16936	-0.0410254	SERPINE2	serpin family E member 2
ILMN_1770339	1.00	7.14e-01	0.367138	-6.16955	0.0335739	RPAIN	RPA interacting protein
ILMN_1775074	1.00	7.14e-01	-0.366933	-6.16962	-0.0213734	TUBGCP2	tubulin gamma complex associated protein 2
ILMN_1777660	1.00	7.14e-01	0.366824	-6.16966	0.0444862	RNF144A	ring finger protein 144A
ILMN_1782439	1.00	7.15e-01	0.366439	-6.1698	0.0358522	CNN3	calponin 3
ILMN_1725791	1.00	7.15e-01	0.36609	-6.16992	0.0520995	HACD1	3-hydroxyacyl-CoA dehydratase 1
ILMN_1700238	1.00	7.15e-01	-0.365864	-6.17	-0.0417729	ZNF500	zinc finger protein 500
ILMN_1813834	1.00	7.15e-01	0.365606	-6.17009	0.0310337	PRMT6	protein arginine methyltransferase 6
ILMN_1692568	1.00	7.15e-01	0.36559	-6.1701	0.0845997		
ILMN_1690807	1.00	7.15e-01	0.365406	-6.17016	0.0830878	MKL2	MKL1/myocardin like 2
ILMN_1776857	1.00	7.16e-01	-0.365267	-6.17021	-0.0809553	AQP1	aquaporin 1 (Colton blood group)
ILMN_1685369	1.00	7.16e-01	0.365253	-6.17022	0.0240349	SLU7	SLU7 homolog, splicing factor
ILMN_1760047	1.00	7.16e-01	0.365052	-6.17029	0.0611884	VAX2	ventral anterior homeobox 2
ILMN_1652686	1.00	7.16e-01	-0.364747	-6.1704	-0.029291	POP4	POP4 homolog, ribonuclease P/MRP subunit
ILMN_1703335	1.00	7.16e-01	0.364253	-6.17057	0.0259699	LACTB	lactamase beta
ILMN_1693340	1.00	7.16e-01	-0.36404	-6.17065	-0.0712447	RAC3	ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)
ILMN_1670490	1.00	7.17e-01	-0.363868	-6.17071	-0.0556779	PDPN	podoplanin
ILMN_1723486	1.00	7.17e-01	0.363863	-6.17071	0.0779667	HK2	hexokinase 2
ILMN_1686099	1.00	7.17e-01	-0.363714	-6.17076	-0.0197552	ZFYVE1	zinc finger FYVE-type containing 1
ILMN_1687864	1.00	7.17e-01	-0.363605	-6.1708	-0.0327926	POP5	POP5 homolog, ribonuclease P/MRP subunit
ILMN_1777917	1.00	7.17e-01	-0.36342	-6.17087	-0.0367295		
ILMN_1652846	1.00	7.17e-01	0.363284	-6.17091	0.0327061		
ILMN_1672461	1.00	7.17e-01	0.36308	-6.17098	0.057374	SPPL2B	signal peptide peptidase like 2B
ILMN_1742350	1.00	7.17e-01	0.362924	-6.17104	0.0862187	CRIP1	cysteine rich protein 1
ILMN_1756793	1.00	7.18e-01	0.362457	-6.1712	0.0470537	PAPD7	poly(A) RNA polymerase D7, non-canonical
ILMN_1683271	1.00	7.18e-01	-0.362425	-6.17122	-0.0159567		
ILMN_1682180	1.00	7.18e-01	0.362083	-6.17134	0.0224752	VCPIP1	valosin containing protein interacting protein 1
ILMN_1751439	1.00	7.18e-01	0.362073	-6.17134	0.1413849	EMX2	empty spiracles homeobox 2
ILMN_1769751	1.00	7.18e-01	0.362026	-6.17136	0.020728	PIGG	phosphatidylinositol glycan anchor biosynthesis class G
ILMN_1678165	1.00	7.18e-01	-0.361914	-6.17139	-0.0207522	LSM7	LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated
ILMN_1787879	1.00	7.18e-01	-0.361809	-6.17143	-0.0423011	ARL2	ADP ribosylation factor like GTPase 2
ILMN_1792529	1.00	7.18e-01	-0.361788	-6.17144	-0.0378715	TAOK2	TAO kinase 2
ILMN_1687247	1.00	7.18e-01	-0.361684	-6.17148	-0.0310915	SPATA20	spermatogenesis associated 20
ILMN_1776334	1.00	7.19e-01	-0.361286	-6.17161	-0.0316679	UXS1	UDP-glucuronate decarboxylase 1
ILMN_1684289	1.00	7.19e-01	-0.361104	-6.17168	-0.0369023	PNPO	pyridoxamine 5'-phosphate oxidase
ILMN_1693726	1.00	7.19e-01	0.360954	-6.17173	0.0370546	TBC1D10A	TBC1 domain family member 10A
ILMN_1723035	1.00	7.19e-01	-0.360669	-6.17183	-0.1087109	OLR1	oxidized low density lipoprotein receptor 1
ILMN_1784436	1.00	7.19e-01	0.360643	-6.17184	0.0264128	ARHGAP39	Rho GTPase activating protein 39
ILMN_1770454	1.00	7.19e-01	-0.360381	-6.17193	-0.0515078		
ILMN_1737949	1.00	7.19e-01	-0.36037	-6.17194	-0.0609924	GALNS	galactosamine (N-acetyl)-6-sulfatase
ILMN_1654916	1.00	7.19e-01	0.360128	-6.17202	0.0587602	KIF7	kinesin family member 7
ILMN_1701293	1.00	7.20e-01	0.359867	-6.17211	0.0223818	COX7A2	cytochrome c oxidase subunit 7A2
ILMN_1792356	1.00	7.20e-01	0.359816	-6.17213	0.0347207	DPYSL4	dihydropyrimidinase like 4
ILMN_1758392	1.00	7.20e-01	0.359631	-6.17219	0.042327	ANKS1B	ankyrin repeat and sterile alpha motif domain containing 1B
ILMN_1756701	1.00	7.20e-01	-0.359515	-6.17223	-0.0425561	DHRS11	dehydrogenase/reductase 11
ILMN_1693310	1.00	7.20e-01	0.358813	-6.17248	0.0447124	ITFG1	integrin alpha FG-GAP repeat containing 1
ILMN_1773997	1.00	7.21e-01	0.358408	-6.17262	0.0516222		
ILMN_1805225	1.00	7.21e-01	-0.358302	-6.17266	-0.0396421	LPCAT3	lysophosphatidylcholine acyltransferase 3
ILMN_1678404	1.00	7.21e-01	0.358254	-6.17267	0.0915566		
ILMN_1764768	1.00	7.21e-01	-0.357998	-6.17276	-0.0206778		
ILMN_1653670	1.00	7.21e-01	0.357943	-6.17278	0.0768615	CUL3	cullin 3
ILMN_1753207	1.00	7.21e-01	-0.357916	-6.17279	-0.0497926	FZR1	fizzy/cell division cycle 20 related 1
ILMN_1750160	1.00	7.21e-01	-0.357826	-6.17282	-0.0416419	FASTKD3	FAST kinase domains 3
ILMN_1811719	1.00	7.21e-01	0.357746	-6.17285	0.0642923	MYO7A	myosin VIIA
ILMN_1670508	1.00	7.21e-01	-0.357425	-6.17296	-0.0351215	BRSK1	BR serine/threonine kinase 1
ILMN_1763467	1.00	7.21e-01	-0.357413	-6.17296	-0.0643191	LY6G5C	lymphocyte antigen 6 complex, locus G5C
ILMN_1657128	1.00	7.22e-01	0.357253	-6.17302	0.0580278	PTPRU	protein tyrosine phosphatase, receptor type U
ILMN_1713161	1.00	7.22e-01	-0.357023	-6.1731	-0.0526458	USP16	ubiquitin specific peptidase 16
ILMN_1795018	1.00	7.22e-01	-0.356785	-6.17318	-0.0609057	OR7C2	olfactory receptor family 7 subfamily C member 2
ILMN_1720282	1.00	7.22e-01	-0.356761	-6.17319	-0.0752594	NQO1	NAD(P)H quinone dehydrogenase 1
ILMN_1734542	1.00	7.22e-01	-0.356591	-6.17325	-0.0430496	OVGP1	oviductal glycoprotein 1
ILMN_1747580	1.00	7.22e-01	0.356542	-6.17327	0.0400454	NF2	neurofibromin 2
ILMN_1794967	1.00	7.22e-01	0.356488	-6.17328	0.0270715	EIF4ENIF1	eukaryotic translation initiation factor 4E nuclear import factor 1
ILMN_1787762	1.00	7.22e-01	-0.356398	-6.17332	-0.0232294	HEATR1	HEAT repeat containing 1
ILMN_1751345	1.00	7.23e-01	-0.355458	-6.17364	-0.056535	AP1S1	adaptor related protein complex 1 sigma 1 subunit
ILMN_1765021	1.00	7.23e-01	-0.355177	-6.17374	-0.0323904	TOP3B	topoisomerase (DNA) III beta
ILMN_1671482	1.00	7.23e-01	-0.355108	-6.17376	-0.0837026	GALM	galactose mutarotase
ILMN_1743992	1.00	7.23e-01	0.354994	-6.1738	0.0548547	DCP1B	decapping mRNA 1B
ILMN_1801845	1.00	7.23e-01	-0.354843	-6.17385	-0.0495062	DNAL4	dynein axonemal light chain 4
ILMN_1715392	1.00	7.24e-01	-0.354568	-6.17395	-0.0270883	PRPF3	pre-mRNA processing factor 3
ILMN_1794707	1.00	7.24e-01	0.354094	-6.17411	0.061275	PGGHG	protein-glucosylgalactosylhydroxylysine glucosidase
ILMN_1789596	1.00	7.24e-01	0.353629	-6.17427	0.0769739	ETV6	ETS variant 6
ILMN_1690844	1.00	7.24e-01	-0.353567	-6.17429	-0.0243076		
ILMN_1749396	1.00	7.25e-01	0.353247	-6.1744	0.0424279	LSR	lipolysis stimulated lipoprotein receptor
ILMN_1700001	1.00	7.25e-01	-0.353174	-6.17442	-0.0384717	TCTA	T-cell leukemia translocation altered
ILMN_1801664	1.00	7.25e-01	0.352988	-6.17449	0.0279939	POLR3K	RNA polymerase III subunit K
ILMN_1744210	1.00	7.25e-01	-0.352958	-6.1745	-0.0364459	SDHA	succinate dehydrogenase complex flavoprotein subunit A
ILMN_1716093	1.00	7.25e-01	-0.352765	-6.17456	-0.0246875	KRT10	keratin 10
ILMN_1799062	1.00	7.25e-01	0.352723	-6.17458	0.046746	NFKB2	nuclear factor kappa B subunit 2
ILMN_1678431	1.00	7.26e-01	0.351635	-6.17495	0.0471565	ZNF184	zinc finger protein 184
ILMN_1724658	1.00	7.26e-01	0.351242	-6.17508	0.0211077	BNIP3	BCL2 interacting protein 3
ILMN_1721081	1.00	7.26e-01	-0.350921	-6.17519	-0.0523235	SP4	Sp4 transcription factor
ILMN_1686261	1.00	7.27e-01	0.350482	-6.17534	0.0662775		
ILMN_1654773	1.00	7.27e-01	-0.350409	-6.17537	-0.0332433	CASK	calcium/calmodulin dependent serine protein kinase
ILMN_1784917	1.00	7.27e-01	-0.349782	-6.17558	-0.037588	NPDC1	neural proliferation, differentiation and control 1
ILMN_1788099	1.00	7.27e-01	0.349693	-6.17561	0.020756	LSM4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated
ILMN_1709611	1.00	7.27e-01	-0.349538	-6.17566	-0.0259027	PSMA1	proteasome subunit alpha 1
ILMN_1711110	1.00	7.28e-01	-0.349218	-6.17577	-0.0430246	CENPT	centromere protein T
ILMN_1665526	1.00	7.28e-01	-0.349183	-6.17578	-0.0282751	TCEA2	transcription elongation factor A2
ILMN_1748488	1.00	7.28e-01	0.349136	-6.1758	0.0261662	TXNL4B	thioredoxin like 4B
ILMN_1675844	1.00	7.28e-01	-0.348966	-6.17586	-0.0452758	WDR1	WD repeat domain 1
ILMN_1689932	1.00	7.28e-01	0.348515	-6.17601	0.0416598	DPH7	diphthamide biosynthesis 7
ILMN_1752340	1.00	7.28e-01	0.348443	-6.17603	0.0326891	ARF5	ADP ribosylation factor 5
ILMN_1667670	1.00	7.28e-01	0.348379	-6.17606	0.0442569	SLC25A15	solute carrier family 25 member 15
ILMN_1787378	1.00	7.28e-01	0.348338	-6.17607	0.0468188	ADD3	adducin 3
ILMN_1696065	1.00	7.28e-01	0.348316	-6.17608	0.0221725	SDF4	stromal cell derived factor 4
ILMN_1709549	1.00	7.28e-01	-0.348151	-6.17613	-0.0314308	PLEKHM1	pleckstrin homology and RUN domain containing M1
ILMN_1802252	1.00	7.28e-01	-0.348104	-6.17615	-0.0274185	GAPDH	glyceraldehyde-3-phosphate dehydrogenase
ILMN_1703913	1.00	7.29e-01	0.34791	-6.17621	0.0397211	DST	dystonin
ILMN_1692158	1.00	7.29e-01	0.347648	-6.1763	0.0333747	KAT6A	lysine acetyltransferase 6A
ILMN_1681914	1.00	7.29e-01	0.347563	-6.17633	0.05145	CCNC	cyclin C
ILMN_1679195	1.00	7.29e-01	0.34696	-6.17653	0.0199388	C20orf24	chromosome 20 open reading frame 24
ILMN_1780683	1.00	7.29e-01	0.346942	-6.17654	0.0944175	MVB12B	multivesicular body subunit 12B
ILMN_1720440	1.00	7.29e-01	-0.346799	-6.17659	-0.0360174	HELQ	helicase, POLQ-like
ILMN_1687986	1.00	7.30e-01	-0.346599	-6.17666	-0.0485982	SLC6A20	solute carrier family 6 member 20
ILMN_1697817	1.00	7.30e-01	0.34652	-6.17668	0.0641995	PANX1	pannexin 1
ILMN_1729142	1.00	7.30e-01	0.34631	-6.17675	0.047038	CENPV	centromere protein V
ILMN_1783149	1.00	7.30e-01	-0.3458	-6.17692	-0.0698528	CDH23	cadherin-related 23
ILMN_1767433	1.00	7.30e-01	0.345624	-6.17698	0.0384503	TBC1D5	TBC1 domain family member 5
ILMN_1705686	1.00	7.30e-01	0.345322	-6.17708	0.2430436	NRGN	neurogranin
ILMN_1805161	1.00	7.30e-01	0.345311	-6.17709	0.0248009	LZTR1	leucine zipper like transcription regulator 1
ILMN_1672302	1.00	7.31e-01	0.34529	-6.17709	0.0708461	STK32C	serine/threonine kinase 32C
ILMN_1766654	1.00	7.31e-01	-0.345286	-6.1771	-0.0424165	OSBPL5	oxysterol binding protein like 5
ILMN_1714709	1.00	7.31e-01	0.345265	-6.1771	0.0798552	OLFM1	olfactomedin 1
ILMN_1652677	1.00	7.31e-01	-0.345238	-6.17711	-0.0418501	FAM89A	family with sequence similarity 89 member A
ILMN_1739640	1.00	7.31e-01	0.344924	-6.17722	0.0420249	DCHS1	dachsous cadherin-related 1
ILMN_1670638	1.00	7.31e-01	0.34467	-6.1773	0.0553656	PITPNC1	phosphatidylinositol transfer protein, cytoplasmic 1
ILMN_1682054	1.00	7.31e-01	0.344626	-6.17732	0.0389529	SRI	sorcin
ILMN_1708813	1.00	7.31e-01	0.344449	-6.17738	0.0343507		
ILMN_1675947	1.00	7.32e-01	0.343833	-6.17758	0.032444	MT3	metallothionein 3
ILMN_1748323	1.00	7.32e-01	0.343602	-6.17766	0.1107785	CXCL14	C-X-C motif chemokine ligand 14
ILMN_1745849	1.00	7.32e-01	0.343601	-6.17766	0.0405591	ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5
ILMN_1704672	1.00	7.32e-01	0.343561	-6.17767	0.0286308	NABP2	nucleic acid binding protein 2
ILMN_1724438	1.00	7.32e-01	0.343483	-6.1777	0.0173796	RABGAP1	RAB GTPase activating protein 1
ILMN_1692163	1.00	7.32e-01	-0.343222	-6.17778	-0.0284408	NSDHL	NAD(P) dependent steroid dehydrogenase-like
ILMN_1773352	1.00	7.32e-01	-0.342672	-6.17797	-0.0553892	CCL5	C-C motif chemokine ligand 5
ILMN_1706154	1.00	7.33e-01	-0.342457	-6.17804	-0.0678862	ICK	intestinal cell (MAK-like) kinase
ILMN_1751576	1.00	7.33e-01	-0.342124	-6.17815	-0.0361262	TEK	TEK receptor tyrosine kinase
ILMN_1780621	1.00	7.33e-01	0.342041	-6.17818	0.0460531	FAM218A	family with sequence similarity 218 member A
ILMN_1793616	1.00	7.33e-01	0.341955	-6.17821	0.0264632	RNF38	ring finger protein 38
ILMN_1664167	1.00	7.33e-01	0.34183	-6.17825	0.0165262	RPF2	ribosome production factor 2 homolog
ILMN_1745697	1.00	7.33e-01	-0.34177	-6.17827	-0.0446679	MGRN1	mahogunin ring finger 1
ILMN_1694233	1.00	7.33e-01	0.341757	-6.17827	0.0255936		
ILMN_1721712	1.00	7.33e-01	-0.341647	-6.17831	-0.0358449	SYNGR1	synaptogyrin 1
ILMN_1661361	1.00	7.33e-01	-0.341626	-6.17831	-0.0342101	WWC3	WWC family member 3
ILMN_1654060	1.00	7.33e-01	0.341564	-6.17834	0.0463568	MKNK2	MAP kinase interacting serine/threonine kinase 2
ILMN_1781560	1.00	7.33e-01	0.341559	-6.17834	0.0343955	ST3GAL6	ST3 beta-galactoside alpha-2,3-sialyltransferase 6
ILMN_1744795	1.00	7.33e-01	0.341371	-6.1784	0.0532549	TBL1X	transducin (beta)-like 1X-linked
ILMN_1653774	1.00	7.34e-01	0.340991	-6.17853	0.0437788	RNF215	ring finger protein 215
ILMN_1717701	1.00	7.34e-01	0.34098	-6.17853	0.0358397	ABCD4	ATP binding cassette subfamily D member 4
ILMN_1717936	1.00	7.34e-01	0.340503	-6.17869	0.0568105	RERGL	RERG like
ILMN_1696276	1.00	7.34e-01	0.34044	-6.17871	0.0418002	ZNF653	zinc finger protein 653
ILMN_1771728	1.00	7.34e-01	-0.340104	-6.17882	-0.0383006	PXMP4	peroxisomal membrane protein 4
ILMN_1734508	1.00	7.35e-01	-0.339752	-6.17893	-0.0194303	MRPL58	mitochondrial ribosomal protein L58
ILMN_1759942	1.00	7.35e-01	-0.339335	-6.17907	-0.0225462	MPHOSPH8	M-phase phosphoprotein 8
ILMN_1691567	1.00	7.35e-01	-0.339225	-6.17911	-0.0236531	GNPDA2	glucosamine-6-phosphate deaminase 2
ILMN_1767523	1.00	7.35e-01	0.339176	-6.17912	0.0547363	IL17RB	interleukin 17 receptor B
ILMN_1785340	1.00	7.35e-01	-0.338909	-6.17921	-0.0273339	BARD1	BRCA1 associated RING domain 1
ILMN_1783448	1.00	7.35e-01	-0.338852	-6.17923	-0.0273098	DYNC1LI2	dynein cytoplasmic 1 light intermediate chain 2
ILMN_1674827	1.00	7.36e-01	-0.338545	-6.17933	-0.0596218	FAM124A	family with sequence similarity 124 member A
ILMN_1773992	1.00	7.36e-01	0.338525	-6.17934	0.0516552	ACKR4	atypical chemokine receptor 4
ILMN_1701855	1.00	7.36e-01	-0.338404	-6.17938	-0.0255106	PPP1CC	protein phosphatase 1 catalytic subunit gamma
ILMN_1815719	1.00	7.36e-01	-0.338117	-6.17947	-0.0734072	PLCG2	phospholipase C gamma 2
